sample,fastq_1,fastq_2,replicate,antibody,control,control_replicate
ENCSR059MVB,https://www.encodeproject.org/files/ENCFF002AYM/@@download/ENCFF002AYM.fastq.gz,,2,H3K27ac,ENCSR836XKP,2
ENCSR061IAQ,https://www.encodeproject.org/files/ENCFF764LVT/@@download/ENCFF764LVT.fastq.gz,,1,H3K27ac,ENCSR583MIW,1
ENCSR061IAQ,https://www.encodeproject.org/files/ENCFF797MQQ/@@download/ENCFF797MQQ.fastq.gz,,1,H3K27ac,ENCSR583MIW,1
ENCSR061IAQ,https://www.encodeproject.org/files/ENCFF848JLL/@@download/ENCFF848JLL.fastq.gz,,1,H3K27ac,ENCSR583MIW,1
ENCSR061IAQ,https://www.encodeproject.org/files/ENCFF982QQS/@@download/ENCFF982QQS.fastq.gz,,1,H3K27ac,ENCSR583MIW,1
ENCSR061IAQ,https://www.encodeproject.org/files/ENCFF214COB/@@download/ENCFF214COB.fastq.gz,,1,H3K27ac,ENCSR583MIW,1
ENCSR061IAQ,https://www.encodeproject.org/files/ENCFF481UVI/@@download/ENCFF481UVI.fastq.gz,,1,H3K27ac,ENCSR583MIW,1
ENCSR061IAQ,https://www.encodeproject.org/files/ENCFF797LXA/@@download/ENCFF797LXA.fastq.gz,,1,H3K27ac,ENCSR583MIW,1
ENCSR061IAQ,https://www.encodeproject.org/files/ENCFF995JFP/@@download/ENCFF995JFP.fastq.gz,,1,H3K27ac,ENCSR583MIW,1
ENCSR066GUY,https://www.encodeproject.org/files/ENCFF343XAA/@@download/ENCFF343XAA.fastq.gz,,1,H3K27ac,ENCSR479BTD,1
ENCSR066GUY,https://www.encodeproject.org/files/ENCFF762IYJ/@@download/ENCFF762IYJ.fastq.gz,,1,H3K27ac,ENCSR479BTD,1
ENCSR067BGS,https://www.encodeproject.org/files/ENCFF526PUZ/@@download/ENCFF526PUZ.fastq.gz,,1,H3K27ac,ENCSR534KYQ,1
ENCSR067BGS,https://www.encodeproject.org/files/ENCFF684TZW/@@download/ENCFF684TZW.fastq.gz,,1,H3K27ac,ENCSR534KYQ,1
ENCSR067BGS,https://www.encodeproject.org/files/ENCFF802GUY/@@download/ENCFF802GUY.fastq.gz,,1,H3K27ac,ENCSR534KYQ,1
ENCSR067BGS,https://www.encodeproject.org/files/ENCFF803UNH/@@download/ENCFF803UNH.fastq.gz,,1,H3K27ac,ENCSR534KYQ,1
ENCSR067BGS,https://www.encodeproject.org/files/ENCFF277IEF/@@download/ENCFF277IEF.fastq.gz,,1,H3K27ac,ENCSR534KYQ,1
ENCSR067BGS,https://www.encodeproject.org/files/ENCFF278AFG/@@download/ENCFF278AFG.fastq.gz,,1,H3K27ac,ENCSR534KYQ,1
ENCSR067BGS,https://www.encodeproject.org/files/ENCFF892KWC/@@download/ENCFF892KWC.fastq.gz,,1,H3K27ac,ENCSR534KYQ,1
ENCSR067BGS,https://www.encodeproject.org/files/ENCFF987XFD/@@download/ENCFF987XFD.fastq.gz,,1,H3K27ac,ENCSR534KYQ,1
ENCSR069EGE,https://www.encodeproject.org/files/ENCFF382QHO/@@download/ENCFF382QHO.fastq.gz,,1,H3K27ac,ENCSR651ISB,1
ENCSR069EGE,https://www.encodeproject.org/files/ENCFF706KXN/@@download/ENCFF706KXN.fastq.gz,,1,H3K27ac,ENCSR651ISB,1
ENCSR069EGE,https://www.encodeproject.org/files/ENCFF349JBL/@@download/ENCFF349JBL.fastq.gz,,1,H3K27ac,ENCSR651ISB,1
ENCSR069EGE,https://www.encodeproject.org/files/ENCFF945XBP/@@download/ENCFF945XBP.fastq.gz,,1,H3K27ac,ENCSR651ISB,1
ENCSR069EGE,https://www.encodeproject.org/files/ENCFF033YTT/@@download/ENCFF033YTT.fastq.gz,,2,H3K27ac,ENCSR651ISB,3
ENCSR069EGE,https://www.encodeproject.org/files/ENCFF040XEO/@@download/ENCFF040XEO.fastq.gz,,2,H3K27ac,ENCSR651ISB,3
ENCSR069EGE,https://www.encodeproject.org/files/ENCFF088QFN/@@download/ENCFF088QFN.fastq.gz,,2,H3K27ac,ENCSR651ISB,3
ENCSR069EGE,https://www.encodeproject.org/files/ENCFF173QJF/@@download/ENCFF173QJF.fastq.gz,,2,H3K27ac,ENCSR651ISB,3
ENCSR069EGE,https://www.encodeproject.org/files/ENCFF778KZF/@@download/ENCFF778KZF.fastq.gz,,2,H3K27ac,ENCSR651ISB,3
ENCSR069EGE,https://www.encodeproject.org/files/ENCFF922CDY/@@download/ENCFF922CDY.fastq.gz,,2,H3K27ac,ENCSR651ISB,3
ENCSR069UMW,https://www.encodeproject.org/files/ENCFF121LEM/@@download/ENCFF121LEM.fastq.gz,,1,H3K27ac,ENCSR007WYC,1
ENCSR069UMW,https://www.encodeproject.org/files/ENCFF757QLQ/@@download/ENCFF757QLQ.fastq.gz,,1,H3K27ac,ENCSR007WYC,1
ENCSR074ECR,https://www.encodeproject.org/files/ENCFF812IBZ/@@download/ENCFF812IBZ.fastq.gz,,1,H3K27ac,ENCSR652ULP,1
ENCSR078LIZ,https://www.encodeproject.org/files/ENCFF220JXD/@@download/ENCFF220JXD.fastq.gz,,1,H3K27ac,ENCSR557RJE,1
ENCSR078LIZ,https://www.encodeproject.org/files/ENCFF370LOP/@@download/ENCFF370LOP.fastq.gz,,1,H3K27ac,ENCSR557RJE,1
ENCSR078LIZ,https://www.encodeproject.org/files/ENCFF588COD/@@download/ENCFF588COD.fastq.gz,,1,H3K27ac,ENCSR557RJE,1
ENCSR078LIZ,https://www.encodeproject.org/files/ENCFF784OAW/@@download/ENCFF784OAW.fastq.gz,,1,H3K27ac,ENCSR557RJE,1
ENCSR078LIZ,https://www.encodeproject.org/files/ENCFF200CSJ/@@download/ENCFF200CSJ.fastq.gz,,1,H3K27ac,ENCSR557RJE,1
ENCSR078LIZ,https://www.encodeproject.org/files/ENCFF241RIQ/@@download/ENCFF241RIQ.fastq.gz,,1,H3K27ac,ENCSR557RJE,1
ENCSR078LIZ,https://www.encodeproject.org/files/ENCFF531TAQ/@@download/ENCFF531TAQ.fastq.gz,,1,H3K27ac,ENCSR557RJE,1
ENCSR078LIZ,https://www.encodeproject.org/files/ENCFF714FGW/@@download/ENCFF714FGW.fastq.gz,,1,H3K27ac,ENCSR557RJE,1
ENCSR081OTO,https://www.encodeproject.org/files/ENCFF015QEG/@@download/ENCFF015QEG.fastq.gz,,1,H3K27ac,ENCSR980TBV,1
ENCSR081OTO,https://www.encodeproject.org/files/ENCFF339BRU/@@download/ENCFF339BRU.fastq.gz,,1,H3K27ac,ENCSR980TBV,1
ENCSR081OTO,https://www.encodeproject.org/files/ENCFF510CVF/@@download/ENCFF510CVF.fastq.gz,,1,H3K27ac,ENCSR980TBV,1
ENCSR081OTO,https://www.encodeproject.org/files/ENCFF611PBW/@@download/ENCFF611PBW.fastq.gz,,1,H3K27ac,ENCSR980TBV,1
ENCSR081OTO,https://www.encodeproject.org/files/ENCFF721SAG/@@download/ENCFF721SAG.fastq.gz,,1,H3K27ac,ENCSR980TBV,1
ENCSR081OTO,https://www.encodeproject.org/files/ENCFF928LYO/@@download/ENCFF928LYO.fastq.gz,,1,H3K27ac,ENCSR980TBV,1
ENCSR081OTO,https://www.encodeproject.org/files/ENCFF105IPI/@@download/ENCFF105IPI.fastq.gz,,1,H3K27ac,ENCSR980TBV,1
ENCSR081OTO,https://www.encodeproject.org/files/ENCFF280NUB/@@download/ENCFF280NUB.fastq.gz,,1,H3K27ac,ENCSR980TBV,1
ENCSR082SHT,https://www.encodeproject.org/files/ENCFF859ZAC/@@download/ENCFF859ZAC.fastq.gz,,1,H3K27ac,ENCSR163VJS,1
ENCSR086QZY,https://www.encodeproject.org/files/ENCFF259ULI/@@download/ENCFF259ULI.fastq.gz,,1,H3K27ac,ENCSR234FYG,1
ENCSR086QZY,https://www.encodeproject.org/files/ENCFF970BWS/@@download/ENCFF970BWS.fastq.gz,,1,H3K27ac,ENCSR234FYG,1
ENCSR086QZY,https://www.encodeproject.org/files/ENCFF166ZJN/@@download/ENCFF166ZJN.fastq.gz,,1,H3K27ac,ENCSR234FYG,1
ENCSR086QZY,https://www.encodeproject.org/files/ENCFF674WFL/@@download/ENCFF674WFL.fastq.gz,,1,H3K27ac,ENCSR234FYG,1
ENCSR086XCT,https://www.encodeproject.org/files/ENCFF772AWQ/@@download/ENCFF772AWQ.fastq.gz,,1,H3K27ac,ENCSR563OLJ,1
ENCSR091KXI,https://www.encodeproject.org/files/ENCFF065AFV/@@download/ENCFF065AFV.fastq.gz,,1,H3K27ac,ENCSR152HLZ,1
ENCSR091KXI,https://www.encodeproject.org/files/ENCFF547ASL/@@download/ENCFF547ASL.fastq.gz,,1,H3K27ac,ENCSR152HLZ,1
ENCSR091KXI,https://www.encodeproject.org/files/ENCFF205CMA/@@download/ENCFF205CMA.fastq.gz,,1,H3K27ac,ENCSR152HLZ,1
ENCSR091KXI,https://www.encodeproject.org/files/ENCFF874IQC/@@download/ENCFF874IQC.fastq.gz,,1,H3K27ac,ENCSR152HLZ,1
ENCSR094VJC,https://www.encodeproject.org/files/ENCFF697BQR/@@download/ENCFF697BQR.fastq.gz,,1,H3K27ac,ENCSR754WVA,1
ENCSR095YMD,https://www.encodeproject.org/files/ENCFF512DRA/@@download/ENCFF512DRA.fastq.gz,,1,H3K27ac,ENCSR474WLZ,1
ENCSR095YMD,https://www.encodeproject.org/files/ENCFF907WMK/@@download/ENCFF907WMK.fastq.gz,,1,H3K27ac,ENCSR474WLZ,1
ENCSR102XUM,https://www.encodeproject.org/files/ENCFF943CYX/@@download/ENCFF943CYX.fastq.gz,,1,H3K27ac,ENCSR491TAD,1
ENCSR102XUM,https://www.encodeproject.org/files/ENCFF432NFM/@@download/ENCFF432NFM.fastq.gz,,2,H3K27ac,ENCSR491TAD,2
ENCSR102XUM,https://www.encodeproject.org/files/ENCFF436GPV/@@download/ENCFF436GPV.fastq.gz,,3,H3K27ac,ENCSR491TAD,3
ENCSR105EMQ,https://www.encodeproject.org/files/ENCFF173JTZ/@@download/ENCFF173JTZ.fastq.gz,,1,H3K27ac,ENCSR913DKN,1
ENCSR105EMQ,https://www.encodeproject.org/files/ENCFF882NUN/@@download/ENCFF882NUN.fastq.gz,,1,H3K27ac,ENCSR913DKN,1
ENCSR105VFR,https://www.encodeproject.org/files/ENCFF087DHJ/@@download/ENCFF087DHJ.fastq.gz,,1,H3K27ac,ENCSR979YKY,1
ENCSR105VFR,https://www.encodeproject.org/files/ENCFF283RQY/@@download/ENCFF283RQY.fastq.gz,,1,H3K27ac,ENCSR979YKY,1
ENCSR105VFR,https://www.encodeproject.org/files/ENCFF419AWE/@@download/ENCFF419AWE.fastq.gz,,1,H3K27ac,ENCSR979YKY,1
ENCSR105VFR,https://www.encodeproject.org/files/ENCFF700QKO/@@download/ENCFF700QKO.fastq.gz,,1,H3K27ac,ENCSR979YKY,1
ENCSR105VFR,https://www.encodeproject.org/files/ENCFF171UTE/@@download/ENCFF171UTE.fastq.gz,,1,H3K27ac,ENCSR979YKY,1
ENCSR105VFR,https://www.encodeproject.org/files/ENCFF514BIN/@@download/ENCFF514BIN.fastq.gz,,1,H3K27ac,ENCSR979YKY,1
ENCSR105VFR,https://www.encodeproject.org/files/ENCFF670BGR/@@download/ENCFF670BGR.fastq.gz,,1,H3K27ac,ENCSR979YKY,1
ENCSR105VFR,https://www.encodeproject.org/files/ENCFF826WBN/@@download/ENCFF826WBN.fastq.gz,,1,H3K27ac,ENCSR979YKY,1
ENCSR108NVQ,https://www.encodeproject.org/files/ENCFF068GHS/@@download/ENCFF068GHS.fastq.gz,https://www.encodeproject.org/files/ENCFF764IXG/@@download/ENCFF764IXG.fastq.gz,1,H3K27ac,ENCSR214UPJ,1
ENCSR108NVQ,https://www.encodeproject.org/files/ENCFF187DZU/@@download/ENCFF187DZU.fastq.gz,https://www.encodeproject.org/files/ENCFF867ERT/@@download/ENCFF867ERT.fastq.gz,1,H3K27ac,ENCSR214UPJ,1
ENCSR111QCU,https://www.encodeproject.org/files/ENCFF586SSF/@@download/ENCFF586SSF.fastq.gz,https://www.encodeproject.org/files/ENCFF270VHX/@@download/ENCFF270VHX.fastq.gz,1,H3K27ac,ENCSR000JGO,1
ENCSR111QCU,https://www.encodeproject.org/files/ENCFF955KTA/@@download/ENCFF955KTA.fastq.gz,https://www.encodeproject.org/files/ENCFF811ZNM/@@download/ENCFF811ZNM.fastq.gz,2,H3K27ac,ENCSR000JGO,1
ENCSR116MKX,https://www.encodeproject.org/files/ENCFF106GBQ/@@download/ENCFF106GBQ.fastq.gz,,1,H3K27ac,ENCSR708TMV,1
ENCSR116MKX,https://www.encodeproject.org/files/ENCFF139FBJ/@@download/ENCFF139FBJ.fastq.gz,,1,H3K27ac,ENCSR708TMV,1
ENCSR116MKX,https://www.encodeproject.org/files/ENCFF199HWP/@@download/ENCFF199HWP.fastq.gz,,1,H3K27ac,ENCSR708TMV,1
ENCSR116MKX,https://www.encodeproject.org/files/ENCFF419HTK/@@download/ENCFF419HTK.fastq.gz,,1,H3K27ac,ENCSR708TMV,1
ENCSR116MKX,https://www.encodeproject.org/files/ENCFF058XCC/@@download/ENCFF058XCC.fastq.gz,,1,H3K27ac,ENCSR708TMV,1
ENCSR116MKX,https://www.encodeproject.org/files/ENCFF122IQW/@@download/ENCFF122IQW.fastq.gz,,1,H3K27ac,ENCSR708TMV,1
ENCSR116MKX,https://www.encodeproject.org/files/ENCFF532HIR/@@download/ENCFF532HIR.fastq.gz,,1,H3K27ac,ENCSR708TMV,1
ENCSR116MKX,https://www.encodeproject.org/files/ENCFF830OPW/@@download/ENCFF830OPW.fastq.gz,,1,H3K27ac,ENCSR708TMV,1
ENCSR119XNK,https://www.encodeproject.org/files/ENCFF102QNN/@@download/ENCFF102QNN.fastq.gz,,1,H3K27ac,ENCSR683VJG,1
ENCSR119XNK,https://www.encodeproject.org/files/ENCFF431CEU/@@download/ENCFF431CEU.fastq.gz,,1,H3K27ac,ENCSR683VJG,1
ENCSR119XNK,https://www.encodeproject.org/files/ENCFF647MXM/@@download/ENCFF647MXM.fastq.gz,,1,H3K27ac,ENCSR683VJG,1
ENCSR119XNK,https://www.encodeproject.org/files/ENCFF988BZC/@@download/ENCFF988BZC.fastq.gz,,1,H3K27ac,ENCSR683VJG,1
ENCSR119XNK,https://www.encodeproject.org/files/ENCFF340JDY/@@download/ENCFF340JDY.fastq.gz,,1,H3K27ac,ENCSR683VJG,1
ENCSR119XNK,https://www.encodeproject.org/files/ENCFF374KJP/@@download/ENCFF374KJP.fastq.gz,,1,H3K27ac,ENCSR683VJG,1
ENCSR119XNK,https://www.encodeproject.org/files/ENCFF617LEO/@@download/ENCFF617LEO.fastq.gz,,1,H3K27ac,ENCSR683VJG,1
ENCSR119XNK,https://www.encodeproject.org/files/ENCFF885UGZ/@@download/ENCFF885UGZ.fastq.gz,,1,H3K27ac,ENCSR683VJG,1
ENCSR120WKZ,https://www.encodeproject.org/files/ENCFF061NJX/@@download/ENCFF061NJX.fastq.gz,,1,H3K27ac,ENCSR644CBZ,1
ENCSR120WKZ,https://www.encodeproject.org/files/ENCFF725BZP/@@download/ENCFF725BZP.fastq.gz,,1,H3K27ac,ENCSR644CBZ,1
ENCSR120WKZ,https://www.encodeproject.org/files/ENCFF832IBO/@@download/ENCFF832IBO.fastq.gz,,1,H3K27ac,ENCSR644CBZ,1
ENCSR120WKZ,https://www.encodeproject.org/files/ENCFF248LNM/@@download/ENCFF248LNM.fastq.gz,,2,H3K27ac,ENCSR644CBZ,1
ENCSR120WKZ,https://www.encodeproject.org/files/ENCFF399YYC/@@download/ENCFF399YYC.fastq.gz,,2,H3K27ac,ENCSR644CBZ,1
ENCSR120WKZ,https://www.encodeproject.org/files/ENCFF625IWI/@@download/ENCFF625IWI.fastq.gz,,2,H3K27ac,ENCSR644CBZ,1
ENCSR123HEE,https://www.encodeproject.org/files/ENCFF584WUQ/@@download/ENCFF584WUQ.fastq.gz,,1,H3K27ac,ENCSR126ZPV,1
ENCSR123HEE,https://www.encodeproject.org/files/ENCFF662GYZ/@@download/ENCFF662GYZ.fastq.gz,,1,H3K27ac,ENCSR126ZPV,1
ENCSR124VOE,https://www.encodeproject.org/files/ENCFF002AZH/@@download/ENCFF002AZH.fastq.gz,,1,H3K27ac,ENCSR308JFE,1
ENCSR124VOE,https://www.encodeproject.org/files/ENCFF002AZW/@@download/ENCFF002AZW.fastq.gz,,2,H3K27ac,ENCSR308JFE,2
ENCSR125KVG,https://www.encodeproject.org/files/ENCFF006QBJ/@@download/ENCFF006QBJ.fastq.gz,,1,H3K27ac,ENCSR373OML,1
ENCSR125KVG,https://www.encodeproject.org/files/ENCFF274HHR/@@download/ENCFF274HHR.fastq.gz,,1,H3K27ac,ENCSR373OML,1
ENCSR125KVG,https://www.encodeproject.org/files/ENCFF411QJV/@@download/ENCFF411QJV.fastq.gz,,1,H3K27ac,ENCSR373OML,1
ENCSR125KVG,https://www.encodeproject.org/files/ENCFF564PQU/@@download/ENCFF564PQU.fastq.gz,,1,H3K27ac,ENCSR373OML,1
ENCSR125KVG,https://www.encodeproject.org/files/ENCFF167PHR/@@download/ENCFF167PHR.fastq.gz,,1,H3K27ac,ENCSR373OML,1
ENCSR125KVG,https://www.encodeproject.org/files/ENCFF459DYG/@@download/ENCFF459DYG.fastq.gz,,1,H3K27ac,ENCSR373OML,1
ENCSR125KVG,https://www.encodeproject.org/files/ENCFF683VPW/@@download/ENCFF683VPW.fastq.gz,,1,H3K27ac,ENCSR373OML,1
ENCSR125KVG,https://www.encodeproject.org/files/ENCFF920PWG/@@download/ENCFF920PWG.fastq.gz,,1,H3K27ac,ENCSR373OML,1
ENCSR131DVD,https://www.encodeproject.org/files/ENCFF254LWX/@@download/ENCFF254LWX.fastq.gz,https://www.encodeproject.org/files/ENCFF490XNW/@@download/ENCFF490XNW.fastq.gz,1,H3K27ac,ENCSR771IOP,1
ENCSR131DVD,https://www.encodeproject.org/files/ENCFF641LAG/@@download/ENCFF641LAG.fastq.gz,https://www.encodeproject.org/files/ENCFF737LVW/@@download/ENCFF737LVW.fastq.gz,2,H3K27ac,ENCSR771IOP,1
ENCSR133NBJ,https://www.encodeproject.org/files/ENCFF628GCG/@@download/ENCFF628GCG.fastq.gz,,1,H3K27ac,ENCSR539HNK,1
ENCSR133NBJ,https://www.encodeproject.org/files/ENCFF964NOS/@@download/ENCFF964NOS.fastq.gz,,1,H3K27ac,ENCSR539HNK,1
ENCSR136KIM,https://www.encodeproject.org/files/ENCFF178AXK/@@download/ENCFF178AXK.fastq.gz,,1,H3K27ac,ENCSR105CRB,1
ENCSR136KIM,https://www.encodeproject.org/files/ENCFF523REW/@@download/ENCFF523REW.fastq.gz,,1,H3K27ac,ENCSR105CRB,1
ENCSR136KIM,https://www.encodeproject.org/files/ENCFF567XYD/@@download/ENCFF567XYD.fastq.gz,,1,H3K27ac,ENCSR105CRB,1
ENCSR136KIM,https://www.encodeproject.org/files/ENCFF644FFI/@@download/ENCFF644FFI.fastq.gz,,1,H3K27ac,ENCSR105CRB,1
ENCSR136KIM,https://www.encodeproject.org/files/ENCFF081HED/@@download/ENCFF081HED.fastq.gz,,1,H3K27ac,ENCSR105CRB,1
ENCSR136KIM,https://www.encodeproject.org/files/ENCFF298ORZ/@@download/ENCFF298ORZ.fastq.gz,,1,H3K27ac,ENCSR105CRB,1
ENCSR136KIM,https://www.encodeproject.org/files/ENCFF548EIV/@@download/ENCFF548EIV.fastq.gz,,1,H3K27ac,ENCSR105CRB,1
ENCSR136KIM,https://www.encodeproject.org/files/ENCFF856URD/@@download/ENCFF856URD.fastq.gz,,1,H3K27ac,ENCSR105CRB,1
ENCSR136ZQZ,https://www.encodeproject.org/files/ENCFF264VOW/@@download/ENCFF264VOW.fastq.gz,,1,H3K27ac,ENCSR215WNN,1
ENCSR136ZQZ,https://www.encodeproject.org/files/ENCFF274PXW/@@download/ENCFF274PXW.fastq.gz,,1,H3K27ac,ENCSR215WNN,1
ENCSR136ZQZ,https://www.encodeproject.org/files/ENCFF332BZM/@@download/ENCFF332BZM.fastq.gz,,1,H3K27ac,ENCSR215WNN,1
ENCSR136ZQZ,https://www.encodeproject.org/files/ENCFF390GRW/@@download/ENCFF390GRW.fastq.gz,,1,H3K27ac,ENCSR215WNN,1
ENCSR136ZQZ,https://www.encodeproject.org/files/ENCFF433VCF/@@download/ENCFF433VCF.fastq.gz,,1,H3K27ac,ENCSR215WNN,1
ENCSR136ZQZ,https://www.encodeproject.org/files/ENCFF835AYA/@@download/ENCFF835AYA.fastq.gz,,1,H3K27ac,ENCSR215WNN,1
ENCSR136ZQZ,https://www.encodeproject.org/files/ENCFF641XWI/@@download/ENCFF641XWI.fastq.gz,,1,H3K27ac,ENCSR215WNN,1
ENCSR136ZQZ,https://www.encodeproject.org/files/ENCFF682TKX/@@download/ENCFF682TKX.fastq.gz,,1,H3K27ac,ENCSR215WNN,1
ENCSR137ZID,https://www.encodeproject.org/files/ENCFF350WVU/@@download/ENCFF350WVU.fastq.gz,,1,H3K27ac,ENCSR462ZQL,1
ENCSR137ZID,https://www.encodeproject.org/files/ENCFF579GWY/@@download/ENCFF579GWY.fastq.gz,,1,H3K27ac,ENCSR462ZQL,1
ENCSR137ZID,https://www.encodeproject.org/files/ENCFF940QUQ/@@download/ENCFF940QUQ.fastq.gz,,1,H3K27ac,ENCSR462ZQL,1
ENCSR137ZID,https://www.encodeproject.org/files/ENCFF947LQR/@@download/ENCFF947LQR.fastq.gz,,1,H3K27ac,ENCSR462ZQL,1
ENCSR137ZID,https://www.encodeproject.org/files/ENCFF565EJQ/@@download/ENCFF565EJQ.fastq.gz,,1,H3K27ac,ENCSR462ZQL,1
ENCSR137ZID,https://www.encodeproject.org/files/ENCFF630BRT/@@download/ENCFF630BRT.fastq.gz,,1,H3K27ac,ENCSR462ZQL,1
ENCSR137ZID,https://www.encodeproject.org/files/ENCFF825VFL/@@download/ENCFF825VFL.fastq.gz,,1,H3K27ac,ENCSR462ZQL,1
ENCSR137ZID,https://www.encodeproject.org/files/ENCFF929VLQ/@@download/ENCFF929VLQ.fastq.gz,,1,H3K27ac,ENCSR462ZQL,1
ENCSR138DOM,https://www.encodeproject.org/files/ENCFF034CMO/@@download/ENCFF034CMO.fastq.gz,,1,H3K27ac,ENCSR510OLN,1
ENCSR138DOM,https://www.encodeproject.org/files/ENCFF347NSQ/@@download/ENCFF347NSQ.fastq.gz,,1,H3K27ac,ENCSR510OLN,1
ENCSR138DOM,https://www.encodeproject.org/files/ENCFF935SGY/@@download/ENCFF935SGY.fastq.gz,,1,H3K27ac,ENCSR510OLN,1
ENCSR138DOM,https://www.encodeproject.org/files/ENCFF640NSU/@@download/ENCFF640NSU.fastq.gz,,2,H3K27ac,ENCSR510OLN,2
ENCSR138DOM,https://www.encodeproject.org/files/ENCFF991CZB/@@download/ENCFF991CZB.fastq.gz,,2,H3K27ac,ENCSR510OLN,2
ENCSR138TQF,https://www.encodeproject.org/files/ENCFF685CHS/@@download/ENCFF685CHS.fastq.gz,,1,H3K27ac,ENCSR576VXL,1
ENCSR138TQF,https://www.encodeproject.org/files/ENCFF746TJH/@@download/ENCFF746TJH.fastq.gz,,1,H3K27ac,ENCSR576VXL,1
ENCSR138TQF,https://www.encodeproject.org/files/ENCFF828YFW/@@download/ENCFF828YFW.fastq.gz,,1,H3K27ac,ENCSR576VXL,1
ENCSR138TQF,https://www.encodeproject.org/files/ENCFF900SZT/@@download/ENCFF900SZT.fastq.gz,,1,H3K27ac,ENCSR576VXL,1
ENCSR138TQF,https://www.encodeproject.org/files/ENCFF145VFD/@@download/ENCFF145VFD.fastq.gz,,1,H3K27ac,ENCSR576VXL,1
ENCSR138TQF,https://www.encodeproject.org/files/ENCFF610PHP/@@download/ENCFF610PHP.fastq.gz,,1,H3K27ac,ENCSR576VXL,1
ENCSR138TQF,https://www.encodeproject.org/files/ENCFF802DIP/@@download/ENCFF802DIP.fastq.gz,,1,H3K27ac,ENCSR576VXL,1
ENCSR138TQF,https://www.encodeproject.org/files/ENCFF860ERH/@@download/ENCFF860ERH.fastq.gz,,1,H3K27ac,ENCSR576VXL,1
ENCSR138TQF,https://www.encodeproject.org/files/ENCFF575IFY/@@download/ENCFF575IFY.fastq.gz,,2,H3K27ac,ENCSR576VXL,2
ENCSR138TQF,https://www.encodeproject.org/files/ENCFF575TZW/@@download/ENCFF575TZW.fastq.gz,,2,H3K27ac,ENCSR576VXL,2
ENCSR138TQF,https://www.encodeproject.org/files/ENCFF628HHQ/@@download/ENCFF628HHQ.fastq.gz,,2,H3K27ac,ENCSR576VXL,2
ENCSR138TQF,https://www.encodeproject.org/files/ENCFF638SFL/@@download/ENCFF638SFL.fastq.gz,,2,H3K27ac,ENCSR576VXL,2
ENCSR138TQF,https://www.encodeproject.org/files/ENCFF127PCV/@@download/ENCFF127PCV.fastq.gz,,2,H3K27ac,ENCSR576VXL,2
ENCSR138TQF,https://www.encodeproject.org/files/ENCFF632QVG/@@download/ENCFF632QVG.fastq.gz,,2,H3K27ac,ENCSR576VXL,2
ENCSR138TQF,https://www.encodeproject.org/files/ENCFF887DEN/@@download/ENCFF887DEN.fastq.gz,,2,H3K27ac,ENCSR576VXL,2
ENCSR138TQF,https://www.encodeproject.org/files/ENCFF947WMQ/@@download/ENCFF947WMQ.fastq.gz,,2,H3K27ac,ENCSR576VXL,2
ENCSR143XNJ,https://www.encodeproject.org/files/ENCFF219MND/@@download/ENCFF219MND.fastq.gz,,1,H3K27ac,ENCSR156WTZ,1
ENCSR143XNJ,https://www.encodeproject.org/files/ENCFF293EZM/@@download/ENCFF293EZM.fastq.gz,,1,H3K27ac,ENCSR156WTZ,1
ENCSR143XNJ,https://www.encodeproject.org/files/ENCFF091VXJ/@@download/ENCFF091VXJ.fastq.gz,,1,H3K27ac,ENCSR156WTZ,1
ENCSR143XNJ,https://www.encodeproject.org/files/ENCFF402XQS/@@download/ENCFF402XQS.fastq.gz,,1,H3K27ac,ENCSR156WTZ,1
ENCSR150QXE,https://www.encodeproject.org/files/ENCFF966ALG/@@download/ENCFF966ALG.fastq.gz,,1,H3K27ac,ENCSR961QMI,1
ENCSR152MAZ,https://www.encodeproject.org/files/ENCFF116BHC/@@download/ENCFF116BHC.fastq.gz,,1,H3K27ac,ENCSR564VBC,1
ENCSR152MAZ,https://www.encodeproject.org/files/ENCFF149YID/@@download/ENCFF149YID.fastq.gz,,1,H3K27ac,ENCSR564VBC,1
ENCSR152MAZ,https://www.encodeproject.org/files/ENCFF574UYY/@@download/ENCFF574UYY.fastq.gz,,1,H3K27ac,ENCSR564VBC,1
ENCSR152MAZ,https://www.encodeproject.org/files/ENCFF848RWQ/@@download/ENCFF848RWQ.fastq.gz,,1,H3K27ac,ENCSR564VBC,1
ENCSR152MAZ,https://www.encodeproject.org/files/ENCFF274PSU/@@download/ENCFF274PSU.fastq.gz,,1,H3K27ac,ENCSR564VBC,1
ENCSR152MAZ,https://www.encodeproject.org/files/ENCFF617KJE/@@download/ENCFF617KJE.fastq.gz,,1,H3K27ac,ENCSR564VBC,1
ENCSR152MAZ,https://www.encodeproject.org/files/ENCFF921ZRQ/@@download/ENCFF921ZRQ.fastq.gz,,1,H3K27ac,ENCSR564VBC,1
ENCSR152MAZ,https://www.encodeproject.org/files/ENCFF923FXI/@@download/ENCFF923FXI.fastq.gz,,1,H3K27ac,ENCSR564VBC,1
ENCSR156MYA,https://www.encodeproject.org/files/ENCFF075ZNF/@@download/ENCFF075ZNF.fastq.gz,,1,H3K27ac,ENCSR988CHU,1
ENCSR156MYA,https://www.encodeproject.org/files/ENCFF986YBF/@@download/ENCFF986YBF.fastq.gz,,1,H3K27ac,ENCSR988CHU,1
